[21:48:45.963] 学习率0.05,训练200轮,batch为24
[01:10:30.011] iteration 10082 : loss : 0.114253, loss_ce: 0.038654, loss_dice: 0.164652
[01:10:30.406] iteration 10083 : loss : 0.043529, loss_ce: 0.011709, loss_dice: 0.064742
[01:10:30.860] iteration 10084 : loss : 0.073177, loss_ce: 0.036228, loss_dice: 0.097810
[01:10:32.381] iteration 10085 : loss : 0.057594, loss_ce: 0.016479, loss_dice: 0.085005
[01:10:35.869] iteration 10086 : loss : 0.173502, loss_ce: 0.014788, loss_dice: 0.279312
[01:10:36.301] iteration 10087 : loss : 0.077164, loss_ce: 0.022561, loss_dice: 0.113567
[01:10:36.673] iteration 10088 : loss : 0.078942, loss_ce: 0.017235, loss_dice: 0.120080
[01:10:37.965] iteration 10089 : loss : 0.125032, loss_ce: 0.047693, loss_dice: 0.176591
[01:10:41.777] iteration 10090 : loss : 0.067028, loss_ce: 0.037163, loss_dice: 0.086938
[01:10:42.158] iteration 10091 : loss : 0.100295, loss_ce: 0.036529, loss_dice: 0.142806
[01:10:42.562] iteration 10092 : loss : 0.129250, loss_ce: 0.031842, loss_dice: 0.194190
[01:10:43.301] iteration 10093 : loss : 0.085619, loss_ce: 0.026219, loss_dice: 0.125219
[01:10:46.483] iteration 10094 : loss : 0.140467, loss_ce: 0.049661, loss_dice: 0.201004
[01:10:46.827] iteration 10095 : loss : 0.085789, loss_ce: 0.028181, loss_dice: 0.124195
[01:10:47.198] iteration 10096 : loss : 0.115925, loss_ce: 0.025221, loss_dice: 0.176395
[01:10:47.556] iteration 10097 : loss : 0.094807, loss_ce: 0.027850, loss_dice: 0.139445
[01:10:50.951] iteration 10098 : loss : 0.061948, loss_ce: 0.027495, loss_dice: 0.084916
[01:10:51.346] iteration 10099 : loss : 0.092552, loss_ce: 0.017855, loss_dice: 0.142351
[01:10:51.701] iteration 10100 : loss : 0.117431, loss_ce: 0.021104, loss_dice: 0.181649
[01:10:52.091] iteration 10101 : loss : 0.064775, loss_ce: 0.022485, loss_dice: 0.092969
[01:10:54.566] iteration 10102 : loss : 0.108967, loss_ce: 0.033107, loss_dice: 0.159540
[01:10:54.934] iteration 10103 : loss : 0.075155, loss_ce: 0.026299, loss_dice: 0.107726
[01:10:55.273] iteration 10104 : loss : 0.120804, loss_ce: 0.023693, loss_dice: 0.185544
[01:10:55.618] iteration 10105 : loss : 0.099508, loss_ce: 0.040461, loss_dice: 0.138873
[01:10:58.301] iteration 10106 : loss : 0.074569, loss_ce: 0.028491, loss_dice: 0.105288
[01:10:58.666] iteration 10107 : loss : 0.101658, loss_ce: 0.015894, loss_dice: 0.158834
[01:10:59.039] iteration 10108 : loss : 0.052425, loss_ce: 0.014335, loss_dice: 0.077819
[01:10:59.405] iteration 10109 : loss : 0.058838, loss_ce: 0.017887, loss_dice: 0.086140
[01:11:02.664] iteration 10110 : loss : 0.080161, loss_ce: 0.026046, loss_dice: 0.116237
[01:11:03.027] iteration 10111 : loss : 0.104840, loss_ce: 0.030086, loss_dice: 0.154676
[01:11:03.381] iteration 10112 : loss : 0.052817, loss_ce: 0.024921, loss_dice: 0.071414
[01:11:03.769] iteration 10113 : loss : 0.097295, loss_ce: 0.025149, loss_dice: 0.145392
[01:11:06.806] iteration 10114 : loss : 0.082853, loss_ce: 0.028102, loss_dice: 0.119353
[01:11:07.188] iteration 10115 : loss : 0.140438, loss_ce: 0.025188, loss_dice: 0.217271
[01:11:07.538] iteration 10116 : loss : 0.075167, loss_ce: 0.026668, loss_dice: 0.107499
[01:11:07.892] iteration 10117 : loss : 0.082781, loss_ce: 0.034187, loss_dice: 0.115178
[01:11:09.390] iteration 10118 : loss : 0.154906, loss_ce: 0.047067, loss_dice: 0.226799
[01:11:09.800] iteration 10119 : loss : 0.076517, loss_ce: 0.013123, loss_dice: 0.118780
[01:11:10.151] iteration 10120 : loss : 0.072521, loss_ce: 0.033115, loss_dice: 0.098792
[01:11:10.528] iteration 10121 : loss : 0.124296, loss_ce: 0.038721, loss_dice: 0.181347
[01:11:14.546] iteration 10122 : loss : 0.058406, loss_ce: 0.019036, loss_dice: 0.084652
[01:11:14.895] iteration 10123 : loss : 0.141035, loss_ce: 0.024728, loss_dice: 0.218573
[01:11:15.267] iteration 10124 : loss : 0.102149, loss_ce: 0.031582, loss_dice: 0.149193
[01:11:15.649] iteration 10125 : loss : 0.084041, loss_ce: 0.025107, loss_dice: 0.123330
[01:11:20.435] iteration 10126 : loss : 0.059708, loss_ce: 0.013204, loss_dice: 0.090710
[01:11:20.875] iteration 10127 : loss : 0.075438, loss_ce: 0.030252, loss_dice: 0.105561
[01:11:21.378] iteration 10128 : loss : 0.088525, loss_ce: 0.029283, loss_dice: 0.128019
[01:11:21.718] iteration 10129 : loss : 0.134163, loss_ce: 0.021538, loss_dice: 0.209245
[01:11:25.213] iteration 10130 : loss : 0.096202, loss_ce: 0.033630, loss_dice: 0.137917
[01:11:25.572] iteration 10131 : loss : 0.121618, loss_ce: 0.048608, loss_dice: 0.170291
[01:11:25.979] iteration 10132 : loss : 0.090386, loss_ce: 0.018356, loss_dice: 0.138407
[01:11:26.339] iteration 10133 : loss : 0.161880, loss_ce: 0.021848, loss_dice: 0.255234
[01:11:28.280] iteration 10134 : loss : 0.056715, loss_ce: 0.011547, loss_dice: 0.086827
[01:11:28.618] iteration 10135 : loss : 0.118580, loss_ce: 0.041504, loss_dice: 0.169964
[01:11:28.956] iteration 10136 : loss : 0.104025, loss_ce: 0.021026, loss_dice: 0.159357
[01:11:29.031] iteration 10137 : loss : 0.373378, loss_ce: 0.033545, loss_dice: 0.599934
[01:11:29.076] epoch 109 : avg_loss : 0.100914, avg_ce: 0.027115, avg_dice: 0.150113
[01:11:34.202] iteration 10138 : loss : 0.136522, loss_ce: 0.052339, loss_dice: 0.192643
[01:11:34.608] iteration 10139 : loss : 0.062377, loss_ce: 0.019736, loss_dice: 0.090804
[01:11:34.979] iteration 10140 : loss : 0.051577, loss_ce: 0.015869, loss_dice: 0.075382
[01:11:35.468] iteration 10141 : loss : 0.110163, loss_ce: 0.062985, loss_dice: 0.141614
[01:11:39.556] iteration 10142 : loss : 0.097641, loss_ce: 0.028757, loss_dice: 0.143563
[01:11:39.970] iteration 10143 : loss : 0.081483, loss_ce: 0.018062, loss_dice: 0.123764
[01:11:40.419] iteration 10144 : loss : 0.137956, loss_ce: 0.044401, loss_dice: 0.200326
[01:11:40.820] iteration 10145 : loss : 0.085564, loss_ce: 0.028653, loss_dice: 0.123504
[01:11:46.554] iteration 10146 : loss : 0.077560, loss_ce: 0.028993, loss_dice: 0.109938
[01:11:46.948] iteration 10147 : loss : 0.104149, loss_ce: 0.029795, loss_dice: 0.153719
[01:11:47.287] iteration 10148 : loss : 0.058513, loss_ce: 0.013045, loss_dice: 0.088825
[01:11:47.641] iteration 10149 : loss : 0.101981, loss_ce: 0.027737, loss_dice: 0.151477
[01:11:49.469] iteration 10150 : loss : 0.122631, loss_ce: 0.045122, loss_dice: 0.174304
[01:11:49.897] iteration 10151 : loss : 0.073080, loss_ce: 0.023628, loss_dice: 0.106048
[01:11:50.252] iteration 10152 : loss : 0.071779, loss_ce: 0.022222, loss_dice: 0.104817
[01:11:50.659] iteration 10153 : loss : 0.092002, loss_ce: 0.019132, loss_dice: 0.140582
[01:11:52.315] iteration 10154 : loss : 0.051209, loss_ce: 0.021604, loss_dice: 0.070946
[01:11:52.671] iteration 10155 : loss : 0.126908, loss_ce: 0.022443, loss_dice: 0.196552
[01:11:53.065] iteration 10156 : loss : 0.109164, loss_ce: 0.023674, loss_dice: 0.166157
[01:11:53.442] iteration 10157 : loss : 0.104795, loss_ce: 0.041372, loss_dice: 0.147077
[01:11:56.040] iteration 10158 : loss : 0.087293, loss_ce: 0.027667, loss_dice: 0.127043
[01:11:56.451] iteration 10159 : loss : 0.091321, loss_ce: 0.017738, loss_dice: 0.140376
[01:11:56.841] iteration 10160 : loss : 0.173106, loss_ce: 0.039473, loss_dice: 0.262194
[01:11:57.234] iteration 10161 : loss : 0.082998, loss_ce: 0.029922, loss_dice: 0.118383
[01:12:00.412] iteration 10162 : loss : 0.086435, loss_ce: 0.015043, loss_dice: 0.134030
[01:12:00.752] iteration 10163 : loss : 0.052655, loss_ce: 0.018151, loss_dice: 0.075657
[01:12:01.212] iteration 10164 : loss : 0.041066, loss_ce: 0.009876, loss_dice: 0.061859
[01:12:01.603] iteration 10165 : loss : 0.061729, loss_ce: 0.019636, loss_dice: 0.089790
[01:12:06.472] iteration 10166 : loss : 0.071531, loss_ce: 0.026782, loss_dice: 0.101363
[01:12:06.856] iteration 10167 : loss : 0.061259, loss_ce: 0.020817, loss_dice: 0.088220
[01:12:07.200] iteration 10168 : loss : 0.066131, loss_ce: 0.022008, loss_dice: 0.095546
[01:12:07.549] iteration 10169 : loss : 0.135000, loss_ce: 0.014768, loss_dice: 0.215155
[01:12:12.407] iteration 10170 : loss : 0.080968, loss_ce: 0.018898, loss_dice: 0.122348
[01:12:12.774] iteration 10171 : loss : 0.086217, loss_ce: 0.022751, loss_dice: 0.128528
[01:12:13.181] iteration 10172 : loss : 0.061273, loss_ce: 0.015562, loss_dice: 0.091748
[01:12:13.640] iteration 10173 : loss : 0.092029, loss_ce: 0.022159, loss_dice: 0.138609
[01:12:16.033] iteration 10174 : loss : 0.113615, loss_ce: 0.023906, loss_dice: 0.173421
[01:12:16.476] iteration 10175 : loss : 0.070512, loss_ce: 0.037962, loss_dice: 0.092212
[01:12:16.843] iteration 10176 : loss : 0.145976, loss_ce: 0.034046, loss_dice: 0.220597
[01:12:17.284] iteration 10177 : loss : 0.175129, loss_ce: 0.036060, loss_dice: 0.267841
[01:12:22.808] iteration 10178 : loss : 0.067047, loss_ce: 0.019732, loss_dice: 0.098590
[01:12:23.222] iteration 10179 : loss : 0.062494, loss_ce: 0.008329, loss_dice: 0.098605
[01:12:23.687] iteration 10180 : loss : 0.112105, loss_ce: 0.026013, loss_dice: 0.169499
[01:12:24.048] iteration 10181 : loss : 0.034842, loss_ce: 0.012291, loss_dice: 0.049877
[01:12:28.888] iteration 10182 : loss : 0.108367, loss_ce: 0.034241, loss_dice: 0.157785
[01:12:29.431] iteration 10183 : loss : 0.116225, loss_ce: 0.042006, loss_dice: 0.165704
[01:12:29.811] iteration 10184 : loss : 0.123965, loss_ce: 0.042251, loss_dice: 0.178440
[01:12:30.220] iteration 10185 : loss : 0.127773, loss_ce: 0.052000, loss_dice: 0.178288
[01:12:34.236] iteration 10186 : loss : 0.080834, loss_ce: 0.048314, loss_dice: 0.102515
[01:12:34.599] iteration 10187 : loss : 0.087882, loss_ce: 0.020312, loss_dice: 0.132929
[01:12:34.966] iteration 10188 : loss : 0.153096, loss_ce: 0.036121, loss_dice: 0.231078
[01:12:35.366] iteration 10189 : loss : 0.096846, loss_ce: 0.038331, loss_dice: 0.135856
[01:12:38.722] iteration 10190 : loss : 0.064966, loss_ce: 0.018014, loss_dice: 0.096267
[01:12:39.106] iteration 10191 : loss : 0.058563, loss_ce: 0.017875, loss_dice: 0.085688
[01:12:39.522] iteration 10192 : loss : 0.065053, loss_ce: 0.026449, loss_dice: 0.090789
[01:12:39.897] iteration 10193 : loss : 0.065287, loss_ce: 0.021607, loss_dice: 0.094407
[01:12:41.522] iteration 10194 : loss : 0.067128, loss_ce: 0.017667, loss_dice: 0.100101
[01:12:41.886] iteration 10195 : loss : 0.110919, loss_ce: 0.047000, loss_dice: 0.153532
[01:12:42.244] iteration 10196 : loss : 0.070639, loss_ce: 0.021860, loss_dice: 0.103159
[01:12:42.585] iteration 10197 : loss : 0.144764, loss_ce: 0.036797, loss_dice: 0.216742
[01:12:45.569] iteration 10198 : loss : 0.080488, loss_ce: 0.022723, loss_dice: 0.118998
[01:12:45.918] iteration 10199 : loss : 0.068300, loss_ce: 0.019821, loss_dice: 0.100619
[01:12:46.258] iteration 10200 : loss : 0.064536, loss_ce: 0.012358, loss_dice: 0.099321
[01:12:46.617] iteration 10201 : loss : 0.103315, loss_ce: 0.013532, loss_dice: 0.163171
[01:12:49.220] iteration 10202 : loss : 0.077189, loss_ce: 0.034161, loss_dice: 0.105874
[01:12:49.628] iteration 10203 : loss : 0.052253, loss_ce: 0.018007, loss_dice: 0.075084
[01:12:49.990] iteration 10204 : loss : 0.067205, loss_ce: 0.022009, loss_dice: 0.097335
[01:12:50.383] iteration 10205 : loss : 0.069463, loss_ce: 0.020840, loss_dice: 0.101879
[01:12:53.892] iteration 10206 : loss : 0.078435, loss_ce: 0.027669, loss_dice: 0.112279
[01:12:54.259] iteration 10207 : loss : 0.151027, loss_ce: 0.033065, loss_dice: 0.229667
[01:12:54.600] iteration 10208 : loss : 0.087797, loss_ce: 0.037397, loss_dice: 0.121397
[01:12:54.941] iteration 10209 : loss : 0.089821, loss_ce: 0.025040, loss_dice: 0.133007
[01:12:56.368] iteration 10210 : loss : 0.052185, loss_ce: 0.016872, loss_dice: 0.075727
[01:12:56.743] iteration 10211 : loss : 0.075075, loss_ce: 0.016238, loss_dice: 0.114299
[01:12:57.085] iteration 10212 : loss : 0.124369, loss_ce: 0.010451, loss_dice: 0.200314
[01:12:57.441] iteration 10213 : loss : 0.066830, loss_ce: 0.023400, loss_dice: 0.095783
[01:13:01.384] iteration 10214 : loss : 0.095579, loss_ce: 0.028887, loss_dice: 0.140040
[01:13:01.755] iteration 10215 : loss : 0.097232, loss_ce: 0.027722, loss_dice: 0.143572
[01:13:02.180] iteration 10216 : loss : 0.099961, loss_ce: 0.031645, loss_dice: 0.145505
[01:13:02.624] iteration 10217 : loss : 0.083226, loss_ce: 0.028128, loss_dice: 0.119958
[01:13:06.793] iteration 10218 : loss : 0.052755, loss_ce: 0.021530, loss_dice: 0.073571
[01:13:07.148] iteration 10219 : loss : 0.059422, loss_ce: 0.027895, loss_dice: 0.080440
[01:13:07.533] iteration 10220 : loss : 0.058586, loss_ce: 0.024532, loss_dice: 0.081289
[01:13:07.935] iteration 10221 : loss : 0.077805, loss_ce: 0.027658, loss_dice: 0.111236
[01:13:11.736] iteration 10222 : loss : 0.150587, loss_ce: 0.042469, loss_dice: 0.222665
[01:13:12.236] iteration 10223 : loss : 0.156386, loss_ce: 0.043348, loss_dice: 0.231744
[01:13:12.611] iteration 10224 : loss : 0.061756, loss_ce: 0.026234, loss_dice: 0.085436
[01:13:12.952] iteration 10225 : loss : 0.057486, loss_ce: 0.020158, loss_dice: 0.082371
[01:13:15.458] iteration 10226 : loss : 0.114391, loss_ce: 0.043638, loss_dice: 0.161559
[01:13:15.795] iteration 10227 : loss : 0.110575, loss_ce: 0.045549, loss_dice: 0.153925
[01:13:16.135] iteration 10228 : loss : 0.104973, loss_ce: 0.016103, loss_dice: 0.164221
[01:13:16.475] iteration 10229 : loss : 0.114749, loss_ce: 0.031172, loss_dice: 0.170467
[01:13:16.550] iteration 10230 : loss : 0.479425, loss_ce: 0.013914, loss_dice: 0.789766
[01:13:16.586] epoch 110 : avg_loss : 0.094573, avg_ce: 0.026927, avg_dice: 0.139670
[01:13:16.724] save model to /data/xb_model/compare_model/Synapse/rope_attn_baseline_epoch_109.pth
[01:13:16.724] ********************
[01:13:16.724] Running Inference after epoch 109
[01:14:49.887]  idx 0 case case0008 mean_dice 0.708605 mean_hd95 15.426729
[01:15:44.713]  idx 1 case case0022 mean_dice 0.895202 mean_hd95 6.118002
[01:16:44.843]  idx 2 case case0038 mean_dice 0.795877 mean_hd95 18.124614
[01:18:37.182]  idx 3 case case0036 mean_dice 0.841266 mean_hd95 20.717084
[01:20:00.009]  idx 4 case case0032 mean_dice 0.804175 mean_hd95 14.959346
[01:21:18.156]  idx 5 case case0002 mean_dice 0.871590 mean_hd95 18.552931
[01:22:12.430]  idx 6 case case0029 mean_dice 0.817828 mean_hd95 6.695529
[01:24:07.574]  idx 7 case case0003 mean_dice 0.566714 mean_hd95 68.977342
[01:25:33.445]  idx 8 case case0001 mean_dice 0.758471 mean_hd95 22.707825
[01:26:52.406]  idx 9 case case0004 mean_dice 0.800675 mean_hd95 32.189336
[01:27:39.960]  idx 10 case case0025 mean_dice 0.870671 mean_hd95 26.306827
[01:28:26.388]  idx 11 case case0035 mean_dice 0.911451 mean_hd95 2.600010
[01:28:26.450] Mean class 1 mean_dice 0.878597 mean_hd95 23.629400
[01:28:26.450] Mean class 2 mean_dice 0.653511 mean_hd95 13.343947
[01:28:26.450] Mean class 3 mean_dice 0.845321 mean_hd95 29.215699
[01:28:26.450] Mean class 4 mean_dice 0.832513 mean_hd95 29.094253
[01:28:26.450] Mean class 5 mean_dice 0.947402 mean_hd95 18.921459
[01:28:26.450] Mean class 6 mean_dice 0.651625 mean_hd95 12.124842
[01:28:26.450] Mean class 7 mean_dice 0.894890 mean_hd95 25.234449
[01:28:26.450] Mean class 8 mean_dice 0.724491 mean_hd95 17.353000
[01:28:26.450] Testing performance in best val model: mean_dice : 0.803544 mean_hd95 : 21.114631
[01:28:30.431] iteration 10231 : loss : 0.059492, loss_ce: 0.031413, loss_dice: 0.078211
[01:28:30.795] iteration 10232 : loss : 0.043860, loss_ce: 0.023681, loss_dice: 0.057312
[01:28:31.143] iteration 10233 : loss : 0.097235, loss_ce: 0.042327, loss_dice: 0.133841
[01:28:31.511] iteration 10234 : loss : 0.146961, loss_ce: 0.072456, loss_dice: 0.196630
[01:28:33.706] iteration 10235 : loss : 0.076195, loss_ce: 0.032557, loss_dice: 0.105288
[01:28:34.109] iteration 10236 : loss : 0.049021, loss_ce: 0.020821, loss_dice: 0.067821
[01:28:34.481] iteration 10237 : loss : 0.098622, loss_ce: 0.011768, loss_dice: 0.156524
[01:28:34.820] iteration 10238 : loss : 0.087389, loss_ce: 0.029700, loss_dice: 0.125847
[01:28:39.525] iteration 10239 : loss : 0.085478, loss_ce: 0.014132, loss_dice: 0.133042
[01:28:39.861] iteration 10240 : loss : 0.060402, loss_ce: 0.021341, loss_dice: 0.086442
[01:28:40.220] iteration 10241 : loss : 0.123745, loss_ce: 0.027449, loss_dice: 0.187943
[01:28:40.594] iteration 10242 : loss : 0.075755, loss_ce: 0.021934, loss_dice: 0.111635
[01:28:41.159] iteration 10243 : loss : 0.076499, loss_ce: 0.027586, loss_dice: 0.109108
[01:28:41.754] iteration 10244 : loss : 0.185517, loss_ce: 0.013625, loss_dice: 0.300112
[01:28:42.088] iteration 10245 : loss : 0.059162, loss_ce: 0.017276, loss_dice: 0.087086
[01:28:42.431] iteration 10246 : loss : 0.074507, loss_ce: 0.023640, loss_dice: 0.108419
[01:28:43.166] iteration 10247 : loss : 0.134145, loss_ce: 0.047112, loss_dice: 0.192167
[01:28:43.642] iteration 10248 : loss : 0.053947, loss_ce: 0.023078, loss_dice: 0.074527
[01:28:44.017] iteration 10249 : loss : 0.099096, loss_ce: 0.045183, loss_dice: 0.135039
[01:28:44.366] iteration 10250 : loss : 0.178436, loss_ce: 0.040801, loss_dice: 0.270192
[01:28:46.001] iteration 10251 : loss : 0.127369, loss_ce: 0.050853, loss_dice: 0.178380
[01:28:46.337] iteration 10252 : loss : 0.135647, loss_ce: 0.045975, loss_dice: 0.195429
[01:28:46.705] iteration 10253 : loss : 0.161697, loss_ce: 0.031943, loss_dice: 0.248199
[01:28:47.045] iteration 10254 : loss : 0.113788, loss_ce: 0.035678, loss_dice: 0.165861
[01:28:48.850] iteration 10255 : loss : 0.046859, loss_ce: 0.020260, loss_dice: 0.064592
[01:28:49.397] iteration 10256 : loss : 0.070006, loss_ce: 0.030732, loss_dice: 0.096188
[01:28:49.767] iteration 10257 : loss : 0.093191, loss_ce: 0.029248, loss_dice: 0.135819
[01:28:50.174] iteration 10258 : loss : 0.100313, loss_ce: 0.021542, loss_dice: 0.152826
[01:28:52.507] iteration 10259 : loss : 0.142361, loss_ce: 0.037768, loss_dice: 0.212090
[01:28:52.892] iteration 10260 : loss : 0.054719, loss_ce: 0.028670, loss_dice: 0.072085
[01:28:53.290] iteration 10261 : loss : 0.102756, loss_ce: 0.027697, loss_dice: 0.152795
[01:28:53.672] iteration 10262 : loss : 0.089811, loss_ce: 0.026371, loss_dice: 0.132105
[01:28:56.548] iteration 10263 : loss : 0.056948, loss_ce: 0.024367, loss_dice: 0.078668
[01:28:56.890] iteration 10264 : loss : 0.048794, loss_ce: 0.015827, loss_dice: 0.070772
[01:28:57.311] iteration 10265 : loss : 0.050735, loss_ce: 0.015953, loss_dice: 0.073923
[01:28:57.695] iteration 10266 : loss : 0.084364, loss_ce: 0.020147, loss_dice: 0.127176
[01:28:59.375] iteration 10267 : loss : 0.096143, loss_ce: 0.039117, loss_dice: 0.134161
[01:28:59.792] iteration 10268 : loss : 0.103010, loss_ce: 0.044543, loss_dice: 0.141988
[01:29:00.219] iteration 10269 : loss : 0.118083, loss_ce: 0.026869, loss_dice: 0.178892
[01:29:00.562] iteration 10270 : loss : 0.081287, loss_ce: 0.038126, loss_dice: 0.110061
[01:29:03.681] iteration 10271 : loss : 0.051377, loss_ce: 0.013528, loss_dice: 0.076609
[01:29:04.035] iteration 10272 : loss : 0.096896, loss_ce: 0.034074, loss_dice: 0.138777
[01:29:04.406] iteration 10273 : loss : 0.069312, loss_ce: 0.021444, loss_dice: 0.101224
[01:29:04.776] iteration 10274 : loss : 0.045679, loss_ce: 0.012479, loss_dice: 0.067812
[01:29:07.694] iteration 10275 : loss : 0.065755, loss_ce: 0.031586, loss_dice: 0.088535
[01:29:08.087] iteration 10276 : loss : 0.066325, loss_ce: 0.023846, loss_dice: 0.094644
[01:29:08.448] iteration 10277 : loss : 0.154327, loss_ce: 0.028666, loss_dice: 0.238101
[01:29:08.822] iteration 10278 : loss : 0.090711, loss_ce: 0.023415, loss_dice: 0.135575
[01:29:11.880] iteration 10279 : loss : 0.135431, loss_ce: 0.016899, loss_dice: 0.214452
[01:29:12.246] iteration 10280 : loss : 0.133494, loss_ce: 0.022094, loss_dice: 0.207761
[01:29:12.596] iteration 10281 : loss : 0.114106, loss_ce: 0.044455, loss_dice: 0.160540
[01:29:12.966] iteration 10282 : loss : 0.054923, loss_ce: 0.013240, loss_dice: 0.082712
[01:29:14.972] iteration 10283 : loss : 0.086635, loss_ce: 0.029590, loss_dice: 0.124665
[01:29:15.336] iteration 10284 : loss : 0.110944, loss_ce: 0.014819, loss_dice: 0.175026
[01:29:15.675] iteration 10285 : loss : 0.069964, loss_ce: 0.015703, loss_dice: 0.106138
[01:29:16.013] iteration 10286 : loss : 0.045565, loss_ce: 0.009117, loss_dice: 0.069864
[01:29:17.421] iteration 10287 : loss : 0.121791, loss_ce: 0.063307, loss_dice: 0.160780
[01:29:17.762] iteration 10288 : loss : 0.094852, loss_ce: 0.022289, loss_dice: 0.143227
[01:29:18.158] iteration 10289 : loss : 0.106624, loss_ce: 0.019426, loss_dice: 0.164756
[01:29:18.521] iteration 10290 : loss : 0.105951, loss_ce: 0.022644, loss_dice: 0.161490
[01:29:19.446] iteration 10291 : loss : 0.069197, loss_ce: 0.029301, loss_dice: 0.095795
[01:29:19.782] iteration 10292 : loss : 0.106630, loss_ce: 0.025000, loss_dice: 0.161051
[01:29:20.119] iteration 10293 : loss : 0.076208, loss_ce: 0.021226, loss_dice: 0.112863
[01:29:20.457] iteration 10294 : loss : 0.046503, loss_ce: 0.015272, loss_dice: 0.067324
[01:29:21.516] iteration 10295 : loss : 0.099721, loss_ce: 0.010520, loss_dice: 0.159189
[01:29:21.872] iteration 10296 : loss : 0.089007, loss_ce: 0.019837, loss_dice: 0.135121
[01:29:22.220] iteration 10297 : loss : 0.092936, loss_ce: 0.011382, loss_dice: 0.147306
[01:29:22.630] iteration 10298 : loss : 0.076895, loss_ce: 0.024131, loss_dice: 0.112071
[01:29:24.827] iteration 10299 : loss : 0.056448, loss_ce: 0.023369, loss_dice: 0.078501
[01:29:25.165] iteration 10300 : loss : 0.127288, loss_ce: 0.020176, loss_dice: 0.198696
[01:29:25.501] iteration 10301 : loss : 0.121397, loss_ce: 0.039680, loss_dice: 0.175875
[01:29:25.838] iteration 10302 : loss : 0.120591, loss_ce: 0.019957, loss_dice: 0.187681
[01:29:26.612] iteration 10303 : loss : 0.104636, loss_ce: 0.036393, loss_dice: 0.150130
[01:29:26.990] iteration 10304 : loss : 0.087779, loss_ce: 0.027098, loss_dice: 0.128233
[01:29:27.388] iteration 10305 : loss : 0.052694, loss_ce: 0.009623, loss_dice: 0.081409
[01:29:27.758] iteration 10306 : loss : 0.104838, loss_ce: 0.030473, loss_dice: 0.154415
[01:29:30.281] iteration 10307 : loss : 0.118645, loss_ce: 0.015859, loss_dice: 0.187169
[01:29:30.620] iteration 10308 : loss : 0.063215, loss_ce: 0.026438, loss_dice: 0.087733
[01:29:31.000] iteration 10309 : loss : 0.096138, loss_ce: 0.028554, loss_dice: 0.141194
[01:29:31.350] iteration 10310 : loss : 0.060941, loss_ce: 0.028928, loss_dice: 0.082282
[01:29:33.858] iteration 10311 : loss : 0.159327, loss_ce: 0.031884, loss_dice: 0.244289
[01:29:34.193] iteration 10312 : loss : 0.089659, loss_ce: 0.035653, loss_dice: 0.125662
[01:29:34.564] iteration 10313 : loss : 0.054224, loss_ce: 0.019276, loss_dice: 0.077522
[01:29:34.928] iteration 10314 : loss : 0.108274, loss_ce: 0.042649, loss_dice: 0.152024
[01:29:37.306] iteration 10315 : loss : 0.067401, loss_ce: 0.033729, loss_dice: 0.089850
[01:29:37.652] iteration 10316 : loss : 0.140108, loss_ce: 0.029561, loss_dice: 0.213806
[01:29:37.989] iteration 10317 : loss : 0.146365, loss_ce: 0.037918, loss_dice: 0.218662
[01:29:38.325] iteration 10318 : loss : 0.087728, loss_ce: 0.031180, loss_dice: 0.125427
[01:29:39.557] iteration 10319 : loss : 0.101827, loss_ce: 0.033984, loss_dice: 0.147056
[01:29:39.892] iteration 10320 : loss : 0.114535, loss_ce: 0.035751, loss_dice: 0.167058
[01:29:40.226] iteration 10321 : loss : 0.330801, loss_ce: 0.100967, loss_dice: 0.484023
[01:29:40.561] iteration 10322 : loss : 0.090828, loss_ce: 0.025047, loss_dice: 0.134682
[01:29:40.627] iteration 10323 : loss : 0.534255, loss_ce: 0.002345, loss_dice: 0.888862
[01:29:40.660] epoch 111 : avg_loss : 0.100656, avg_ce: 0.028014, avg_dice: 0.149084
[01:29:43.929] iteration 10324 : loss : 0.050874, loss_ce: 0.019243, loss_dice: 0.071961
[01:29:44.303] iteration 10325 : loss : 0.118221, loss_ce: 0.043666, loss_dice: 0.167924
[01:29:44.729] iteration 10326 : loss : 0.150277, loss_ce: 0.083271, loss_dice: 0.194948
[01:29:45.105] iteration 10327 : loss : 0.149833, loss_ce: 0.023823, loss_dice: 0.233839
[01:29:47.141] iteration 10328 : loss : 0.072778, loss_ce: 0.023193, loss_dice: 0.105834
[01:29:47.488] iteration 10329 : loss : 0.100770, loss_ce: 0.048203, loss_dice: 0.135815
[01:29:47.881] iteration 10330 : loss : 0.077250, loss_ce: 0.032781, loss_dice: 0.106896
[01:29:48.296] iteration 10331 : loss : 0.158146, loss_ce: 0.068147, loss_dice: 0.218146
[01:29:51.609] iteration 10332 : loss : 0.049846, loss_ce: 0.021326, loss_dice: 0.068859
[01:29:52.033] iteration 10333 : loss : 0.066734, loss_ce: 0.037913, loss_dice: 0.085948
[01:29:52.386] iteration 10334 : loss : 0.152906, loss_ce: 0.036106, loss_dice: 0.230773
[01:29:52.758] iteration 10335 : loss : 0.085014, loss_ce: 0.032167, loss_dice: 0.120246
[01:29:53.571] iteration 10336 : loss : 0.052944, loss_ce: 0.018283, loss_dice: 0.076051
[01:29:54.205] iteration 10337 : loss : 0.075045, loss_ce: 0.015851, loss_dice: 0.114507
[01:29:54.545] iteration 10338 : loss : 0.055468, loss_ce: 0.014758, loss_dice: 0.082608
