[06:11:55.256] 学习率0.05,训练200轮,batch为24
[08:35:46.839] iteration 7269 : loss : 0.099598, loss_ce: 0.045923, loss_dice: 0.135382
[08:35:47.184] iteration 7270 : loss : 0.153348, loss_ce: 0.030791, loss_dice: 0.235054
[08:35:47.557] iteration 7271 : loss : 0.124718, loss_ce: 0.029498, loss_dice: 0.188199
[08:35:48.469] iteration 7272 : loss : 0.092061, loss_ce: 0.026531, loss_dice: 0.135748
[08:35:48.948] iteration 7273 : loss : 0.171657, loss_ce: 0.032138, loss_dice: 0.264670
[08:35:49.296] iteration 7274 : loss : 0.111143, loss_ce: 0.038945, loss_dice: 0.159276
[08:35:50.370] iteration 7275 : loss : 0.133352, loss_ce: 0.039758, loss_dice: 0.195749
[08:35:51.047] iteration 7276 : loss : 0.137771, loss_ce: 0.018929, loss_dice: 0.216999
[08:35:51.571] iteration 7277 : loss : 0.187044, loss_ce: 0.078867, loss_dice: 0.259161
[08:35:51.960] iteration 7278 : loss : 0.135861, loss_ce: 0.039284, loss_dice: 0.200246
[08:35:53.643] iteration 7279 : loss : 0.090691, loss_ce: 0.017818, loss_dice: 0.139274
[08:35:54.737] iteration 7280 : loss : 0.123450, loss_ce: 0.058820, loss_dice: 0.166537
[08:35:55.419] iteration 7281 : loss : 0.075606, loss_ce: 0.031082, loss_dice: 0.105289
[08:35:55.807] iteration 7282 : loss : 0.128727, loss_ce: 0.050705, loss_dice: 0.180741
[08:35:57.986] iteration 7283 : loss : 0.098114, loss_ce: 0.032934, loss_dice: 0.141567
[08:35:58.612] iteration 7284 : loss : 0.093070, loss_ce: 0.037902, loss_dice: 0.129848
[08:36:00.130] iteration 7285 : loss : 0.061541, loss_ce: 0.023673, loss_dice: 0.086787
[08:36:00.490] iteration 7286 : loss : 0.080896, loss_ce: 0.032027, loss_dice: 0.113476
[08:36:03.616] iteration 7287 : loss : 0.075413, loss_ce: 0.024541, loss_dice: 0.109327
[08:36:03.989] iteration 7288 : loss : 0.096959, loss_ce: 0.031995, loss_dice: 0.140268
[08:36:05.284] iteration 7289 : loss : 0.123455, loss_ce: 0.023208, loss_dice: 0.190286
[08:36:05.698] iteration 7290 : loss : 0.076041, loss_ce: 0.025665, loss_dice: 0.109625
[08:36:06.524] iteration 7291 : loss : 0.087726, loss_ce: 0.031880, loss_dice: 0.124957
[08:36:06.875] iteration 7292 : loss : 0.077896, loss_ce: 0.030363, loss_dice: 0.109586
[08:36:08.428] iteration 7293 : loss : 0.111967, loss_ce: 0.048796, loss_dice: 0.154082
[08:36:08.813] iteration 7294 : loss : 0.056551, loss_ce: 0.030145, loss_dice: 0.074155
[08:36:10.935] iteration 7295 : loss : 0.108190, loss_ce: 0.023812, loss_dice: 0.164443
[08:36:11.369] iteration 7296 : loss : 0.074812, loss_ce: 0.023695, loss_dice: 0.108889
[08:36:13.921] iteration 7297 : loss : 0.102761, loss_ce: 0.020189, loss_dice: 0.157808
[08:36:14.360] iteration 7298 : loss : 0.070519, loss_ce: 0.018038, loss_dice: 0.105506
[08:36:14.764] iteration 7299 : loss : 0.074832, loss_ce: 0.014693, loss_dice: 0.114925
[08:36:15.147] iteration 7300 : loss : 0.122746, loss_ce: 0.031042, loss_dice: 0.183881
[08:36:17.781] iteration 7301 : loss : 0.119456, loss_ce: 0.037699, loss_dice: 0.173961
[08:36:18.165] iteration 7302 : loss : 0.104377, loss_ce: 0.038900, loss_dice: 0.148028
[08:36:18.568] iteration 7303 : loss : 0.145215, loss_ce: 0.021542, loss_dice: 0.227664
[08:36:18.989] iteration 7304 : loss : 0.137041, loss_ce: 0.051360, loss_dice: 0.194162
[08:36:21.743] iteration 7305 : loss : 0.096648, loss_ce: 0.020586, loss_dice: 0.147355
[08:36:22.091] iteration 7306 : loss : 0.126623, loss_ce: 0.026044, loss_dice: 0.193676
[08:36:22.477] iteration 7307 : loss : 0.081841, loss_ce: 0.026566, loss_dice: 0.118691
[08:36:22.826] iteration 7308 : loss : 0.124211, loss_ce: 0.039202, loss_dice: 0.180884
[08:36:24.648] iteration 7309 : loss : 0.080632, loss_ce: 0.022713, loss_dice: 0.119244
[08:36:25.053] iteration 7310 : loss : 0.090889, loss_ce: 0.027006, loss_dice: 0.133477
[08:36:25.422] iteration 7311 : loss : 0.081406, loss_ce: 0.025119, loss_dice: 0.118931
[08:36:25.784] iteration 7312 : loss : 0.138513, loss_ce: 0.051362, loss_dice: 0.196614
[08:36:27.338] iteration 7313 : loss : 0.146156, loss_ce: 0.041302, loss_dice: 0.216059
[08:36:27.682] iteration 7314 : loss : 0.184271, loss_ce: 0.045290, loss_dice: 0.276925
[08:36:28.172] iteration 7315 : loss : 0.078406, loss_ce: 0.018492, loss_dice: 0.118348
[08:36:28.521] iteration 7316 : loss : 0.107783, loss_ce: 0.035893, loss_dice: 0.155709
[08:36:29.596] iteration 7317 : loss : 0.087638, loss_ce: 0.029285, loss_dice: 0.126541
[08:36:29.939] iteration 7318 : loss : 0.162537, loss_ce: 0.035444, loss_dice: 0.247265
[08:36:30.316] iteration 7319 : loss : 0.078336, loss_ce: 0.023487, loss_dice: 0.114902
[08:36:30.702] iteration 7320 : loss : 0.111871, loss_ce: 0.029927, loss_dice: 0.166500
[08:36:32.103] iteration 7321 : loss : 0.068625, loss_ce: 0.015399, loss_dice: 0.104109
[08:36:32.454] iteration 7322 : loss : 0.110253, loss_ce: 0.031693, loss_dice: 0.162627
[08:36:32.829] iteration 7323 : loss : 0.070916, loss_ce: 0.021333, loss_dice: 0.103971
[08:36:33.181] iteration 7324 : loss : 0.128372, loss_ce: 0.030283, loss_dice: 0.193764
[08:36:35.364] iteration 7325 : loss : 0.122307, loss_ce: 0.046887, loss_dice: 0.172587
[08:36:35.705] iteration 7326 : loss : 0.083699, loss_ce: 0.026125, loss_dice: 0.122081
[08:36:36.094] iteration 7327 : loss : 0.108357, loss_ce: 0.035380, loss_dice: 0.157008
[08:36:36.440] iteration 7328 : loss : 0.112941, loss_ce: 0.024444, loss_dice: 0.171938
[08:36:37.792] iteration 7329 : loss : 0.061631, loss_ce: 0.028719, loss_dice: 0.083573
[08:36:38.146] iteration 7330 : loss : 0.053490, loss_ce: 0.015009, loss_dice: 0.079143
[08:36:38.490] iteration 7331 : loss : 0.145314, loss_ce: 0.054044, loss_dice: 0.206161
[08:36:38.833] iteration 7332 : loss : 0.111545, loss_ce: 0.045287, loss_dice: 0.155716
[08:36:41.034] iteration 7333 : loss : 0.110206, loss_ce: 0.041706, loss_dice: 0.155873
[08:36:41.376] iteration 7334 : loss : 0.098246, loss_ce: 0.067078, loss_dice: 0.119025
[08:36:41.742] iteration 7335 : loss : 0.065246, loss_ce: 0.025062, loss_dice: 0.092034
[08:36:42.110] iteration 7336 : loss : 0.059766, loss_ce: 0.010047, loss_dice: 0.092911
[08:36:44.597] iteration 7337 : loss : 0.074937, loss_ce: 0.022174, loss_dice: 0.110112
[08:36:44.954] iteration 7338 : loss : 0.064578, loss_ce: 0.017266, loss_dice: 0.096119
[08:36:45.321] iteration 7339 : loss : 0.098330, loss_ce: 0.028453, loss_dice: 0.144915
[08:36:45.688] iteration 7340 : loss : 0.155075, loss_ce: 0.018652, loss_dice: 0.246023
[08:36:47.833] iteration 7341 : loss : 0.086645, loss_ce: 0.018461, loss_dice: 0.132102
[08:36:48.174] iteration 7342 : loss : 0.107751, loss_ce: 0.046809, loss_dice: 0.148380
[08:36:48.516] iteration 7343 : loss : 0.183742, loss_ce: 0.034017, loss_dice: 0.283558
[08:36:48.857] iteration 7344 : loss : 0.110792, loss_ce: 0.055654, loss_dice: 0.147550
[08:36:50.062] iteration 7345 : loss : 0.157867, loss_ce: 0.040509, loss_dice: 0.236106
[08:36:50.400] iteration 7346 : loss : 0.184605, loss_ce: 0.064887, loss_dice: 0.264417
[08:36:50.468] iteration 7347 : loss : 0.086436, loss_ce: 0.036495, loss_dice: 0.119731
[08:36:50.512] epoch 79 : avg_loss : 0.109394, avg_ce: 0.032614, avg_dice: 0.160581
[08:36:54.387] iteration 7348 : loss : 0.132998, loss_ce: 0.056415, loss_dice: 0.184054
[08:36:54.813] iteration 7349 : loss : 0.105786, loss_ce: 0.025103, loss_dice: 0.159574
[08:36:55.186] iteration 7350 : loss : 0.145049, loss_ce: 0.041960, loss_dice: 0.213775
[08:36:55.536] iteration 7351 : loss : 0.114235, loss_ce: 0.042502, loss_dice: 0.162056
[08:36:57.435] iteration 7352 : loss : 0.138974, loss_ce: 0.031837, loss_dice: 0.210398
[08:36:57.877] iteration 7353 : loss : 0.053368, loss_ce: 0.021898, loss_dice: 0.074347
[08:36:58.278] iteration 7354 : loss : 0.109693, loss_ce: 0.041518, loss_dice: 0.155144
[08:36:58.683] iteration 7355 : loss : 0.077697, loss_ce: 0.021195, loss_dice: 0.115365
[08:37:02.509] iteration 7356 : loss : 0.115791, loss_ce: 0.044071, loss_dice: 0.163603
[08:37:02.926] iteration 7357 : loss : 0.101184, loss_ce: 0.034232, loss_dice: 0.145818
[08:37:03.285] iteration 7358 : loss : 0.108206, loss_ce: 0.035414, loss_dice: 0.156735
[08:37:03.673] iteration 7359 : loss : 0.124533, loss_ce: 0.036290, loss_dice: 0.183361
[08:37:04.707] iteration 7360 : loss : 0.115663, loss_ce: 0.025423, loss_dice: 0.175823
[08:37:05.075] iteration 7361 : loss : 0.111067, loss_ce: 0.041208, loss_dice: 0.157641
[08:37:05.422] iteration 7362 : loss : 0.095431, loss_ce: 0.054527, loss_dice: 0.122700
[08:37:05.765] iteration 7363 : loss : 0.139908, loss_ce: 0.025741, loss_dice: 0.216020
[08:37:06.512] iteration 7364 : loss : 0.096420, loss_ce: 0.039060, loss_dice: 0.134659
[08:37:06.878] iteration 7365 : loss : 0.132155, loss_ce: 0.022371, loss_dice: 0.205344
[08:37:07.659] iteration 7366 : loss : 0.128249, loss_ce: 0.043760, loss_dice: 0.184576
[08:37:08.009] iteration 7367 : loss : 0.149239, loss_ce: 0.036787, loss_dice: 0.224207
[08:37:09.367] iteration 7368 : loss : 0.152476, loss_ce: 0.026793, loss_dice: 0.236264
[08:37:09.729] iteration 7369 : loss : 0.126992, loss_ce: 0.049264, loss_dice: 0.178812
[08:37:10.242] iteration 7370 : loss : 0.187879, loss_ce: 0.044318, loss_dice: 0.283586
[08:37:10.615] iteration 7371 : loss : 0.159832, loss_ce: 0.038315, loss_dice: 0.240843
[08:37:12.800] iteration 7372 : loss : 0.123002, loss_ce: 0.048172, loss_dice: 0.172889
[08:37:13.144] iteration 7373 : loss : 0.129734, loss_ce: 0.022993, loss_dice: 0.200895
[08:37:13.498] iteration 7374 : loss : 0.173693, loss_ce: 0.032567, loss_dice: 0.267777
[08:37:13.863] iteration 7375 : loss : 0.117768, loss_ce: 0.021147, loss_dice: 0.182181
[08:37:16.293] iteration 7376 : loss : 0.094471, loss_ce: 0.024533, loss_dice: 0.141096
[08:37:16.686] iteration 7377 : loss : 0.084011, loss_ce: 0.027857, loss_dice: 0.121447
[08:37:17.077] iteration 7378 : loss : 0.057540, loss_ce: 0.018603, loss_dice: 0.083498
[08:37:17.453] iteration 7379 : loss : 0.050797, loss_ce: 0.012842, loss_dice: 0.076100
[08:37:20.916] iteration 7380 : loss : 0.063370, loss_ce: 0.024709, loss_dice: 0.089143
[08:37:21.265] iteration 7381 : loss : 0.092828, loss_ce: 0.035686, loss_dice: 0.130922
[08:37:21.633] iteration 7382 : loss : 0.071955, loss_ce: 0.024636, loss_dice: 0.103501
[08:37:22.024] iteration 7383 : loss : 0.049128, loss_ce: 0.016225, loss_dice: 0.071064
[08:37:23.540] iteration 7384 : loss : 0.095361, loss_ce: 0.030602, loss_dice: 0.138534
[08:37:23.907] iteration 7385 : loss : 0.117404, loss_ce: 0.060376, loss_dice: 0.155422
[08:37:24.261] iteration 7386 : loss : 0.059771, loss_ce: 0.024829, loss_dice: 0.083065
[08:37:24.637] iteration 7387 : loss : 0.079465, loss_ce: 0.040495, loss_dice: 0.105445
[08:37:29.394] iteration 7388 : loss : 0.074230, loss_ce: 0.032526, loss_dice: 0.102033
[08:37:29.777] iteration 7389 : loss : 0.082248, loss_ce: 0.021724, loss_dice: 0.122597
[08:37:30.202] iteration 7390 : loss : 0.071312, loss_ce: 0.034205, loss_dice: 0.096051
[08:37:30.595] iteration 7391 : loss : 0.078949, loss_ce: 0.036454, loss_dice: 0.107278
[08:37:33.677] iteration 7392 : loss : 0.093886, loss_ce: 0.041161, loss_dice: 0.129035
[08:37:34.548] iteration 7393 : loss : 0.121351, loss_ce: 0.045463, loss_dice: 0.171942
[08:37:35.476] iteration 7394 : loss : 0.157860, loss_ce: 0.044072, loss_dice: 0.233718
[08:37:35.977] iteration 7395 : loss : 0.165388, loss_ce: 0.038970, loss_dice: 0.249666
[08:37:38.274] iteration 7396 : loss : 0.087403, loss_ce: 0.031186, loss_dice: 0.124881
[08:37:38.661] iteration 7397 : loss : 0.100457, loss_ce: 0.037844, loss_dice: 0.142199
[08:37:39.309] iteration 7398 : loss : 0.152135, loss_ce: 0.032389, loss_dice: 0.231966
[08:37:39.681] iteration 7399 : loss : 0.173245, loss_ce: 0.023550, loss_dice: 0.273041
[08:37:41.470] iteration 7400 : loss : 0.105258, loss_ce: 0.023937, loss_dice: 0.159472
[08:37:41.893] iteration 7401 : loss : 0.175457, loss_ce: 0.024807, loss_dice: 0.275889
[08:37:42.351] iteration 7402 : loss : 0.115894, loss_ce: 0.050706, loss_dice: 0.159353
[08:37:42.714] iteration 7403 : loss : 0.089320, loss_ce: 0.048310, loss_dice: 0.116660
[08:37:43.945] iteration 7404 : loss : 0.143504, loss_ce: 0.080792, loss_dice: 0.185312
[08:37:44.487] iteration 7405 : loss : 0.108163, loss_ce: 0.030870, loss_dice: 0.159691
[08:37:44.916] iteration 7406 : loss : 0.174028, loss_ce: 0.040136, loss_dice: 0.263290
[08:37:45.329] iteration 7407 : loss : 0.132841, loss_ce: 0.049347, loss_dice: 0.188504
[08:37:46.295] iteration 7408 : loss : 0.100083, loss_ce: 0.026278, loss_dice: 0.149287
[08:37:47.109] iteration 7409 : loss : 0.073491, loss_ce: 0.019999, loss_dice: 0.109152
[08:37:47.451] iteration 7410 : loss : 0.086520, loss_ce: 0.031482, loss_dice: 0.123211
[08:37:47.795] iteration 7411 : loss : 0.094702, loss_ce: 0.022549, loss_dice: 0.142804
[08:37:48.478] iteration 7412 : loss : 0.088504, loss_ce: 0.034126, loss_dice: 0.124756
[08:37:49.343] iteration 7413 : loss : 0.069464, loss_ce: 0.028405, loss_dice: 0.096836
[08:37:49.786] iteration 7414 : loss : 0.074717, loss_ce: 0.021280, loss_dice: 0.110342
[08:37:50.132] iteration 7415 : loss : 0.142273, loss_ce: 0.021442, loss_dice: 0.222827
[08:37:51.564] iteration 7416 : loss : 0.092783, loss_ce: 0.034873, loss_dice: 0.131390
[08:37:53.011] iteration 7417 : loss : 0.109953, loss_ce: 0.037228, loss_dice: 0.158437
[08:37:53.389] iteration 7418 : loss : 0.118982, loss_ce: 0.024436, loss_dice: 0.182014
[08:37:53.732] iteration 7419 : loss : 0.093114, loss_ce: 0.027696, loss_dice: 0.136726
[08:37:54.073] iteration 7420 : loss : 0.100045, loss_ce: 0.040873, loss_dice: 0.139494
[08:37:55.266] iteration 7421 : loss : 0.126421, loss_ce: 0.018080, loss_dice: 0.198648
[08:37:55.611] iteration 7422 : loss : 0.107362, loss_ce: 0.022583, loss_dice: 0.163881
[08:37:55.954] iteration 7423 : loss : 0.153225, loss_ce: 0.039111, loss_dice: 0.229301
[08:37:56.296] iteration 7424 : loss : 0.144359, loss_ce: 0.051749, loss_dice: 0.206099
[08:37:58.520] iteration 7425 : loss : 0.115020, loss_ce: 0.053819, loss_dice: 0.155821
[08:37:58.870] iteration 7426 : loss : 0.078527, loss_ce: 0.022903, loss_dice: 0.115610
[08:37:59.292] iteration 7427 : loss : 0.100997, loss_ce: 0.025132, loss_dice: 0.151574
[08:38:00.387] iteration 7428 : loss : 0.145439, loss_ce: 0.033134, loss_dice: 0.220310
[08:38:02.941] iteration 7429 : loss : 0.052368, loss_ce: 0.016892, loss_dice: 0.076020
[08:38:03.280] iteration 7430 : loss : 0.127127, loss_ce: 0.038475, loss_dice: 0.186229
[08:38:03.646] iteration 7431 : loss : 0.140791, loss_ce: 0.031791, loss_dice: 0.213458
[08:38:04.479] iteration 7432 : loss : 0.089455, loss_ce: 0.039256, loss_dice: 0.122921
[08:38:06.488] iteration 7433 : loss : 0.129190, loss_ce: 0.012388, loss_dice: 0.207057
[08:38:06.991] iteration 7434 : loss : 0.089233, loss_ce: 0.060095, loss_dice: 0.108658
[08:38:07.361] iteration 7435 : loss : 0.052712, loss_ce: 0.018051, loss_dice: 0.075820
[08:38:07.706] iteration 7436 : loss : 0.215906, loss_ce: 0.028198, loss_dice: 0.341045
[08:38:09.236] iteration 7437 : loss : 0.102795, loss_ce: 0.034726, loss_dice: 0.148174
[08:38:09.692] iteration 7438 : loss : 0.087992, loss_ce: 0.016909, loss_dice: 0.135380
[08:38:10.032] iteration 7439 : loss : 0.157570, loss_ce: 0.039668, loss_dice: 0.236171
[08:38:10.102] iteration 7440 : loss : 0.202724, loss_ce: 0.042384, loss_dice: 0.309617
[08:38:10.141] epoch 80 : avg_loss : 0.112364, avg_ce: 0.033664, avg_dice: 0.164832
[08:38:13.909] iteration 7441 : loss : 0.141778, loss_ce: 0.029702, loss_dice: 0.216496
[08:38:14.300] iteration 7442 : loss : 0.083984, loss_ce: 0.020927, loss_dice: 0.126022
[08:38:14.684] iteration 7443 : loss : 0.126897, loss_ce: 0.041012, loss_dice: 0.184154
[08:38:15.038] iteration 7444 : loss : 0.126756, loss_ce: 0.062885, loss_dice: 0.169337
[08:38:16.489] iteration 7445 : loss : 0.146630, loss_ce: 0.046624, loss_dice: 0.213300
[08:38:16.883] iteration 7446 : loss : 0.136791, loss_ce: 0.034302, loss_dice: 0.205118
[08:38:17.310] iteration 7447 : loss : 0.089775, loss_ce: 0.016541, loss_dice: 0.138598
[08:38:17.698] iteration 7448 : loss : 0.169110, loss_ce: 0.039906, loss_dice: 0.255245
[08:38:22.883] iteration 7449 : loss : 0.114177, loss_ce: 0.032730, loss_dice: 0.168475
[08:38:23.282] iteration 7450 : loss : 0.059754, loss_ce: 0.027256, loss_dice: 0.081420
[08:38:23.636] iteration 7451 : loss : 0.092281, loss_ce: 0.033069, loss_dice: 0.131756
[08:38:23.985] iteration 7452 : loss : 0.106374, loss_ce: 0.023566, loss_dice: 0.161580
[08:38:25.037] iteration 7453 : loss : 0.146143, loss_ce: 0.019381, loss_dice: 0.230651
[08:38:25.420] iteration 7454 : loss : 0.094171, loss_ce: 0.048630, loss_dice: 0.124532
[08:38:25.767] iteration 7455 : loss : 0.083979, loss_ce: 0.028230, loss_dice: 0.121144
[08:38:26.109] iteration 7456 : loss : 0.076432, loss_ce: 0.026577, loss_dice: 0.109669
[08:38:27.359] iteration 7457 : loss : 0.105634, loss_ce: 0.027078, loss_dice: 0.158005
[08:38:27.700] iteration 7458 : loss : 0.163676, loss_ce: 0.073190, loss_dice: 0.223999
[08:38:28.043] iteration 7459 : loss : 0.055698, loss_ce: 0.013647, loss_dice: 0.083733
[08:38:28.390] iteration 7460 : loss : 0.127363, loss_ce: 0.044960, loss_dice: 0.182299
[08:38:29.642] iteration 7461 : loss : 0.130762, loss_ce: 0.038667, loss_dice: 0.192159
[08:38:29.989] iteration 7462 : loss : 0.118086, loss_ce: 0.066491, loss_dice: 0.152483
[08:38:30.338] iteration 7463 : loss : 0.092174, loss_ce: 0.031763, loss_dice: 0.132448
[08:38:30.682] iteration 7464 : loss : 0.121030, loss_ce: 0.050280, loss_dice: 0.168196
[08:38:32.902] iteration 7465 : loss : 0.072327, loss_ce: 0.017939, loss_dice: 0.108586
[08:38:33.270] iteration 7466 : loss : 0.074439, loss_ce: 0.021409, loss_dice: 0.109792
[08:38:33.647] iteration 7467 : loss : 0.067681, loss_ce: 0.028387, loss_dice: 0.093877
[08:38:34.039] iteration 7468 : loss : 0.130174, loss_ce: 0.023816, loss_dice: 0.201079
[08:38:36.547] iteration 7469 : loss : 0.083582, loss_ce: 0.035143, loss_dice: 0.115875
[08:38:36.972] iteration 7470 : loss : 0.079683, loss_ce: 0.032776, loss_dice: 0.110954
[08:38:37.343] iteration 7471 : loss : 0.105215, loss_ce: 0.029490, loss_dice: 0.155699
[08:38:37.693] iteration 7472 : loss : 0.063008, loss_ce: 0.018942, loss_dice: 0.092385
[08:38:40.467] iteration 7473 : loss : 0.056101, loss_ce: 0.021068, loss_dice: 0.079456
[08:38:40.808] iteration 7474 : loss : 0.080232, loss_ce: 0.024179, loss_dice: 0.117601
[08:38:41.175] iteration 7475 : loss : 0.124838, loss_ce: 0.021245, loss_dice: 0.193899
[08:38:41.527] iteration 7476 : loss : 0.094687, loss_ce: 0.030037, loss_dice: 0.137787
[08:38:42.970] iteration 7477 : loss : 0.110418, loss_ce: 0.032051, loss_dice: 0.162663
[08:38:43.377] iteration 7478 : loss : 0.066010, loss_ce: 0.025528, loss_dice: 0.092997
[08:38:43.818] iteration 7479 : loss : 0.120932, loss_ce: 0.038324, loss_dice: 0.176004
[08:38:44.170] iteration 7480 : loss : 0.076432, loss_ce: 0.032851, loss_dice: 0.105486
[08:38:47.693] iteration 7481 : loss : 0.124358, loss_ce: 0.017838, loss_dice: 0.195371
[08:38:48.050] iteration 7482 : loss : 0.080341, loss_ce: 0.033320, loss_dice: 0.111688
[08:38:48.610] iteration 7483 : loss : 0.077760, loss_ce: 0.022131, loss_dice: 0.114846
[08:38:48.953] iteration 7484 : loss : 0.095938, loss_ce: 0.028075, loss_dice: 0.141180
[08:38:52.356] iteration 7485 : loss : 0.105977, loss_ce: 0.045392, loss_dice: 0.146367
[08:38:52.800] iteration 7486 : loss : 0.122867, loss_ce: 0.058603, loss_dice: 0.165710
[08:38:53.204] iteration 7487 : loss : 0.086898, loss_ce: 0.023843, loss_dice: 0.128934
[08:38:53.589] iteration 7488 : loss : 0.101507, loss_ce: 0.051560, loss_dice: 0.134804
[08:38:57.855] iteration 7489 : loss : 0.099413, loss_ce: 0.031452, loss_dice: 0.144721
[08:38:58.239] iteration 7490 : loss : 0.092704, loss_ce: 0.052378, loss_dice: 0.119589
[08:38:58.592] iteration 7491 : loss : 0.087846, loss_ce: 0.029911, loss_dice: 0.126470
[08:38:58.964] iteration 7492 : loss : 0.127006, loss_ce: 0.038727, loss_dice: 0.185858
[08:39:01.371] iteration 7493 : loss : 0.096614, loss_ce: 0.033245, loss_dice: 0.138861
[08:39:01.712] iteration 7494 : loss : 0.084694, loss_ce: 0.039038, loss_dice: 0.115132
[08:39:02.057] iteration 7495 : loss : 0.111904, loss_ce: 0.042907, loss_dice: 0.157902
[08:39:02.401] iteration 7496 : loss : 0.085563, loss_ce: 0.028109, loss_dice: 0.123865
[08:39:03.717] iteration 7497 : loss : 0.095413, loss_ce: 0.026393, loss_dice: 0.141426
[08:39:04.058] iteration 7498 : loss : 0.137061, loss_ce: 0.060040, loss_dice: 0.188409
[08:39:04.413] iteration 7499 : loss : 0.146316, loss_ce: 0.031808, loss_dice: 0.222654
[08:39:04.768] iteration 7500 : loss : 0.089849, loss_ce: 0.022298, loss_dice: 0.134882
[08:39:06.060] iteration 7501 : loss : 0.058250, loss_ce: 0.016311, loss_dice: 0.086210
[08:39:06.401] iteration 7502 : loss : 0.101688, loss_ce: 0.016213, loss_dice: 0.158670
[08:39:06.743] iteration 7503 : loss : 0.044017, loss_ce: 0.013100, loss_dice: 0.064628
[08:39:07.088] iteration 7504 : loss : 0.162241, loss_ce: 0.017544, loss_dice: 0.258706
[08:39:08.823] iteration 7505 : loss : 0.079192, loss_ce: 0.032977, loss_dice: 0.110002
[08:39:09.200] iteration 7506 : loss : 0.110859, loss_ce: 0.027353, loss_dice: 0.166530
[08:39:09.560] iteration 7507 : loss : 0.089544, loss_ce: 0.038730, loss_dice: 0.123419
[08:39:09.925] iteration 7508 : loss : 0.126760, loss_ce: 0.031904, loss_dice: 0.189997
[08:39:11.814] iteration 7509 : loss : 0.104637, loss_ce: 0.047829, loss_dice: 0.142509
[08:39:12.230] iteration 7510 : loss : 0.131487, loss_ce: 0.039452, loss_dice: 0.192844
[08:39:12.672] iteration 7511 : loss : 0.116075, loss_ce: 0.043919, loss_dice: 0.164178
[08:39:13.013] iteration 7512 : loss : 0.115017, loss_ce: 0.038226, loss_dice: 0.166210
[08:39:13.928] iteration 7513 : loss : 0.060757, loss_ce: 0.025960, loss_dice: 0.083954
[08:39:14.318] iteration 7514 : loss : 0.092237, loss_ce: 0.031861, loss_dice: 0.132488
[08:39:14.676] iteration 7515 : loss : 0.178647, loss_ce: 0.039065, loss_dice: 0.271702
[08:39:15.017] iteration 7516 : loss : 0.078207, loss_ce: 0.030343, loss_dice: 0.110116
[08:39:17.228] iteration 7517 : loss : 0.147352, loss_ce: 0.026839, loss_dice: 0.227693
[08:39:17.632] iteration 7518 : loss : 0.096427, loss_ce: 0.023533, loss_dice: 0.145023
[08:39:17.979] iteration 7519 : loss : 0.155698, loss_ce: 0.040280, loss_dice: 0.232644
[08:39:18.369] iteration 7520 : loss : 0.127300, loss_ce: 0.030254, loss_dice: 0.191997
[08:39:20.756] iteration 7521 : loss : 0.065281, loss_ce: 0.022370, loss_dice: 0.093888
[08:39:21.098] iteration 7522 : loss : 0.063753, loss_ce: 0.023365, loss_dice: 0.090679
[08:39:21.675] iteration 7523 : loss : 0.068488, loss_ce: 0.021423, loss_dice: 0.099865
[08:39:22.022] iteration 7524 : loss : 0.070381, loss_ce: 0.027578, loss_dice: 0.098917
[08:39:23.656] iteration 7525 : loss : 0.063694, loss_ce: 0.028961, loss_dice: 0.086850
[08:39:24.022] iteration 7526 : loss : 0.150555, loss_ce: 0.042674, loss_dice: 0.222476
[08:39:25.266] iteration 7527 : loss : 0.083446, loss_ce: 0.051237, loss_dice: 0.104919
[08:39:25.605] iteration 7528 : loss : 0.084159, loss_ce: 0.032181, loss_dice: 0.118812
[08:39:26.287] iteration 7529 : loss : 0.114330, loss_ce: 0.027748, loss_dice: 0.172051
[08:39:26.627] iteration 7530 : loss : 0.124255, loss_ce: 0.035626, loss_dice: 0.183341
[08:39:27.545] iteration 7531 : loss : 0.098374, loss_ce: 0.030119, loss_dice: 0.143877
[08:39:27.884] iteration 7532 : loss : 0.109559, loss_ce: 0.029866, loss_dice: 0.162688
[08:39:27.952] iteration 7533 : loss : 0.362908, loss_ce: 0.075764, loss_dice: 0.554337
[08:39:28.008] epoch 81 : avg_loss : 0.105385, avg_ce: 0.033207, avg_dice: 0.153504
[08:39:32.001] iteration 7534 : loss : 0.047585, loss_ce: 0.021164, loss_dice: 0.065199
[08:39:32.408] iteration 7535 : loss : 0.074356, loss_ce: 0.024645, loss_dice: 0.107497
[08:39:32.756] iteration 7536 : loss : 0.156696, loss_ce: 0.047353, loss_dice: 0.229591
[08:39:33.127] iteration 7537 : loss : 0.132209, loss_ce: 0.043152, loss_dice: 0.191581
[08:39:35.434] iteration 7538 : loss : 0.110257, loss_ce: 0.038756, loss_dice: 0.157925
[08:39:35.832] iteration 7539 : loss : 0.144693, loss_ce: 0.058724, loss_dice: 0.202005
[08:39:36.209] iteration 7540 : loss : 0.186396, loss_ce: 0.050198, loss_dice: 0.277194
[08:39:36.596] iteration 7541 : loss : 0.163054, loss_ce: 0.036001, loss_dice: 0.247756
[08:39:40.486] iteration 7542 : loss : 0.081532, loss_ce: 0.030904, loss_dice: 0.115284
[08:39:40.828] iteration 7543 : loss : 0.118890, loss_ce: 0.050968, loss_dice: 0.164171
[08:39:41.175] iteration 7544 : loss : 0.141939, loss_ce: 0.026137, loss_dice: 0.219140
