[20:50:32.731] 学习率0.05,训练200轮,batch为24
[00:34:12.227] iteration 10464 : loss : 0.094683, loss_ce: 0.029628, loss_dice: 0.138052
[00:34:15.042] iteration 10465 : loss : 0.092010, loss_ce: 0.027398, loss_dice: 0.135085
[00:34:16.678] iteration 10466 : loss : 0.157042, loss_ce: 0.031134, loss_dice: 0.240981
[00:34:17.015] iteration 10467 : loss : 0.110080, loss_ce: 0.038916, loss_dice: 0.157523
[00:34:17.353] iteration 10468 : loss : 0.079514, loss_ce: 0.038502, loss_dice: 0.106855
[00:34:20.196] iteration 10469 : loss : 0.056307, loss_ce: 0.013622, loss_dice: 0.084763
[00:34:21.587] iteration 10470 : loss : 0.057876, loss_ce: 0.018558, loss_dice: 0.084087
[00:34:21.928] iteration 10471 : loss : 0.078892, loss_ce: 0.025419, loss_dice: 0.114540
[00:34:22.281] iteration 10472 : loss : 0.094204, loss_ce: 0.009778, loss_dice: 0.150488
[00:34:24.121] iteration 10473 : loss : 0.051104, loss_ce: 0.018569, loss_dice: 0.072794
[00:34:24.927] iteration 10474 : loss : 0.140111, loss_ce: 0.052902, loss_dice: 0.198250
[00:34:25.273] iteration 10475 : loss : 0.089207, loss_ce: 0.039802, loss_dice: 0.122143
[00:34:25.617] iteration 10476 : loss : 0.104841, loss_ce: 0.042110, loss_dice: 0.146662
[00:34:27.322] iteration 10477 : loss : 0.104329, loss_ce: 0.015131, loss_dice: 0.163794
[00:34:28.804] iteration 10478 : loss : 0.075530, loss_ce: 0.020274, loss_dice: 0.112367
[00:34:29.141] iteration 10479 : loss : 0.059363, loss_ce: 0.013783, loss_dice: 0.089750
[00:34:29.473] iteration 10480 : loss : 0.047751, loss_ce: 0.020004, loss_dice: 0.066249
[00:34:30.063] iteration 10481 : loss : 0.056376, loss_ce: 0.016314, loss_dice: 0.083085
[00:34:31.172] iteration 10482 : loss : 0.041165, loss_ce: 0.010133, loss_dice: 0.061853
[00:34:31.525] iteration 10483 : loss : 0.042754, loss_ce: 0.013559, loss_dice: 0.062217
[00:34:31.874] iteration 10484 : loss : 0.058010, loss_ce: 0.019086, loss_dice: 0.083959
[00:34:35.362] iteration 10485 : loss : 0.093494, loss_ce: 0.015496, loss_dice: 0.145492
[00:34:36.095] iteration 10486 : loss : 0.123261, loss_ce: 0.013868, loss_dice: 0.196189
[00:34:36.485] iteration 10487 : loss : 0.042673, loss_ce: 0.013595, loss_dice: 0.062059
[00:34:36.823] iteration 10488 : loss : 0.065763, loss_ce: 0.016216, loss_dice: 0.098794
[00:34:38.195] iteration 10489 : loss : 0.075724, loss_ce: 0.025279, loss_dice: 0.109354
[00:34:38.660] iteration 10490 : loss : 0.090198, loss_ce: 0.041651, loss_dice: 0.122562
[00:34:38.996] iteration 10491 : loss : 0.064379, loss_ce: 0.025408, loss_dice: 0.090360
[00:34:39.330] iteration 10492 : loss : 0.055770, loss_ce: 0.014024, loss_dice: 0.083601
[00:34:43.350] iteration 10493 : loss : 0.084344, loss_ce: 0.022889, loss_dice: 0.125314
[00:34:43.688] iteration 10494 : loss : 0.121621, loss_ce: 0.047088, loss_dice: 0.171309
[00:34:44.039] iteration 10495 : loss : 0.069904, loss_ce: 0.024230, loss_dice: 0.100353
[00:34:44.394] iteration 10496 : loss : 0.062441, loss_ce: 0.019935, loss_dice: 0.090778
[00:34:49.767] iteration 10497 : loss : 0.098679, loss_ce: 0.025789, loss_dice: 0.147272
[00:34:50.122] iteration 10498 : loss : 0.090568, loss_ce: 0.028872, loss_dice: 0.131698
[00:34:50.468] iteration 10499 : loss : 0.088221, loss_ce: 0.036693, loss_dice: 0.122573
[00:34:50.833] iteration 10500 : loss : 0.080931, loss_ce: 0.006925, loss_dice: 0.130268
[00:34:54.039] iteration 10501 : loss : 0.126279, loss_ce: 0.042492, loss_dice: 0.182137
[00:34:54.405] iteration 10502 : loss : 0.077205, loss_ce: 0.019886, loss_dice: 0.115417
[00:34:54.827] iteration 10503 : loss : 0.054359, loss_ce: 0.019977, loss_dice: 0.077280
[00:34:55.171] iteration 10504 : loss : 0.104121, loss_ce: 0.024332, loss_dice: 0.157314
[00:34:58.018] iteration 10505 : loss : 0.076320, loss_ce: 0.023174, loss_dice: 0.111751
[00:34:58.351] iteration 10506 : loss : 0.105398, loss_ce: 0.035550, loss_dice: 0.151963
[00:34:58.683] iteration 10507 : loss : 0.063672, loss_ce: 0.029210, loss_dice: 0.086646
[00:34:59.017] iteration 10508 : loss : 0.082012, loss_ce: 0.040933, loss_dice: 0.109399
[00:34:59.089] iteration 10509 : loss : 0.536721, loss_ce: 0.008342, loss_dice: 0.888974
[00:34:59.160] epoch 113 : avg_loss : 0.090700, avg_ce: 0.026795, avg_dice: 0.133304
[00:35:03.493] iteration 10510 : loss : 0.189789, loss_ce: 0.060104, loss_dice: 0.276246
[00:35:05.488] iteration 10511 : loss : 0.128171, loss_ce: 0.039049, loss_dice: 0.187586
[00:35:05.840] iteration 10512 : loss : 0.046079, loss_ce: 0.011719, loss_dice: 0.068987
[00:35:06.179] iteration 10513 : loss : 0.127898, loss_ce: 0.044557, loss_dice: 0.183459
[00:35:08.020] iteration 10514 : loss : 0.151407, loss_ce: 0.049998, loss_dice: 0.219013
[00:35:11.269] iteration 10515 : loss : 0.089194, loss_ce: 0.017817, loss_dice: 0.136779
[00:35:11.863] iteration 10516 : loss : 0.107526, loss_ce: 0.034794, loss_dice: 0.156014
[00:35:12.232] iteration 10517 : loss : 0.191007, loss_ce: 0.052144, loss_dice: 0.283582
[00:35:15.075] iteration 10518 : loss : 0.165953, loss_ce: 0.055016, loss_dice: 0.239910
[00:35:19.730] iteration 10519 : loss : 0.072809, loss_ce: 0.019900, loss_dice: 0.108082
[00:35:20.089] iteration 10520 : loss : 0.117539, loss_ce: 0.013227, loss_dice: 0.187080
[00:35:20.443] iteration 10521 : loss : 0.088080, loss_ce: 0.031684, loss_dice: 0.125676
[00:35:20.777] iteration 10522 : loss : 0.075525, loss_ce: 0.025914, loss_dice: 0.108600
[00:35:22.705] iteration 10523 : loss : 0.112917, loss_ce: 0.015869, loss_dice: 0.177616
[00:35:23.044] iteration 10524 : loss : 0.136129, loss_ce: 0.040282, loss_dice: 0.200027
[00:35:23.383] iteration 10525 : loss : 0.065132, loss_ce: 0.019127, loss_dice: 0.095803
[00:35:23.733] iteration 10526 : loss : 0.179662, loss_ce: 0.070312, loss_dice: 0.252562
[00:35:25.880] iteration 10527 : loss : 0.125492, loss_ce: 0.048657, loss_dice: 0.176714
[00:35:26.216] iteration 10528 : loss : 0.090953, loss_ce: 0.026427, loss_dice: 0.133971
[00:35:26.567] iteration 10529 : loss : 0.073844, loss_ce: 0.024200, loss_dice: 0.106941
[00:35:26.902] iteration 10530 : loss : 0.111321, loss_ce: 0.044405, loss_dice: 0.155931
[00:35:29.669] iteration 10531 : loss : 0.131829, loss_ce: 0.031789, loss_dice: 0.198522
[00:35:30.021] iteration 10532 : loss : 0.064686, loss_ce: 0.018517, loss_dice: 0.095465
[00:35:30.375] iteration 10533 : loss : 0.088249, loss_ce: 0.040312, loss_dice: 0.120208
[00:35:30.757] iteration 10534 : loss : 0.072507, loss_ce: 0.025569, loss_dice: 0.103799
[00:35:35.652] iteration 10535 : loss : 0.066404, loss_ce: 0.013841, loss_dice: 0.101446
[00:35:36.001] iteration 10536 : loss : 0.057856, loss_ce: 0.018842, loss_dice: 0.083866
[00:35:36.343] iteration 10537 : loss : 0.050529, loss_ce: 0.018128, loss_dice: 0.072129
[00:35:36.758] iteration 10538 : loss : 0.057956, loss_ce: 0.014546, loss_dice: 0.086895
[00:35:40.957] iteration 10539 : loss : 0.044381, loss_ce: 0.011760, loss_dice: 0.066129
[00:35:41.330] iteration 10540 : loss : 0.048197, loss_ce: 0.024738, loss_dice: 0.063836
[00:35:41.671] iteration 10541 : loss : 0.105064, loss_ce: 0.013241, loss_dice: 0.166279
[00:35:42.008] iteration 10542 : loss : 0.064625, loss_ce: 0.022703, loss_dice: 0.092573
[00:35:47.094] iteration 10543 : loss : 0.053314, loss_ce: 0.017644, loss_dice: 0.077095
[00:35:47.448] iteration 10544 : loss : 0.056116, loss_ce: 0.018512, loss_dice: 0.081185
[00:35:47.786] iteration 10545 : loss : 0.114712, loss_ce: 0.024555, loss_dice: 0.174817
[00:35:48.124] iteration 10546 : loss : 0.072533, loss_ce: 0.039720, loss_dice: 0.094408
[00:35:50.408] iteration 10547 : loss : 0.098986, loss_ce: 0.019636, loss_dice: 0.151886
[00:35:50.747] iteration 10548 : loss : 0.120619, loss_ce: 0.045829, loss_dice: 0.170478
[00:35:51.089] iteration 10549 : loss : 0.079329, loss_ce: 0.036455, loss_dice: 0.107911
[00:35:51.434] iteration 10550 : loss : 0.062121, loss_ce: 0.018439, loss_dice: 0.091242
[00:35:57.772] iteration 10551 : loss : 0.094005, loss_ce: 0.027652, loss_dice: 0.138240
[00:35:58.107] iteration 10552 : loss : 0.061779, loss_ce: 0.021687, loss_dice: 0.088506
[00:35:58.449] iteration 10553 : loss : 0.072311, loss_ce: 0.041025, loss_dice: 0.093168
[00:35:58.792] iteration 10554 : loss : 0.084772, loss_ce: 0.032709, loss_dice: 0.119480
[00:36:02.249] iteration 10555 : loss : 0.075633, loss_ce: 0.025030, loss_dice: 0.109368
[00:36:02.685] iteration 10556 : loss : 0.086395, loss_ce: 0.031685, loss_dice: 0.122868
[00:36:03.040] iteration 10557 : loss : 0.142662, loss_ce: 0.036270, loss_dice: 0.213589
[00:36:03.380] iteration 10558 : loss : 0.077663, loss_ce: 0.036627, loss_dice: 0.105021
[00:36:07.741] iteration 10559 : loss : 0.063504, loss_ce: 0.026928, loss_dice: 0.087888
[00:36:08.093] iteration 10560 : loss : 0.076929, loss_ce: 0.040313, loss_dice: 0.101340
[00:36:08.448] iteration 10561 : loss : 0.070146, loss_ce: 0.034816, loss_dice: 0.093700
[00:36:08.802] iteration 10562 : loss : 0.076644, loss_ce: 0.027361, loss_dice: 0.109499
[00:36:13.484] iteration 10563 : loss : 0.148140, loss_ce: 0.021403, loss_dice: 0.232632
[00:36:13.817] iteration 10564 : loss : 0.073633, loss_ce: 0.021826, loss_dice: 0.108171
[00:36:14.150] iteration 10565 : loss : 0.076835, loss_ce: 0.037098, loss_dice: 0.103326
[00:36:14.483] iteration 10566 : loss : 0.093878, loss_ce: 0.039636, loss_dice: 0.130039
[00:36:16.843] iteration 10567 : loss : 0.128966, loss_ce: 0.028197, loss_dice: 0.196146
[00:36:17.179] iteration 10568 : loss : 0.143642, loss_ce: 0.057812, loss_dice: 0.200862
[00:36:17.527] iteration 10569 : loss : 0.074559, loss_ce: 0.009910, loss_dice: 0.117659
[00:36:17.867] iteration 10570 : loss : 0.065260, loss_ce: 0.010610, loss_dice: 0.101694
[00:36:20.500] iteration 10571 : loss : 0.048866, loss_ce: 0.015979, loss_dice: 0.070791
[00:36:20.841] iteration 10572 : loss : 0.159035, loss_ce: 0.015678, loss_dice: 0.254606
[00:36:21.181] iteration 10573 : loss : 0.069512, loss_ce: 0.027657, loss_dice: 0.097416
[00:36:21.519] iteration 10574 : loss : 0.053597, loss_ce: 0.015058, loss_dice: 0.079289
[00:36:23.817] iteration 10575 : loss : 0.075090, loss_ce: 0.016936, loss_dice: 0.113859
[00:36:24.166] iteration 10576 : loss : 0.140537, loss_ce: 0.022257, loss_dice: 0.219391
[00:36:24.507] iteration 10577 : loss : 0.076684, loss_ce: 0.023822, loss_dice: 0.111925
[00:36:24.850] iteration 10578 : loss : 0.093714, loss_ce: 0.029711, loss_dice: 0.136383
[00:36:28.026] iteration 10579 : loss : 0.118463, loss_ce: 0.040423, loss_dice: 0.170490
[00:36:28.374] iteration 10580 : loss : 0.182079, loss_ce: 0.054609, loss_dice: 0.267058
[00:36:28.736] iteration 10581 : loss : 0.079241, loss_ce: 0.041231, loss_dice: 0.104580
[00:36:29.073] iteration 10582 : loss : 0.076616, loss_ce: 0.010251, loss_dice: 0.120859
[00:36:31.047] iteration 10583 : loss : 0.128324, loss_ce: 0.042119, loss_dice: 0.185794
[00:36:31.386] iteration 10584 : loss : 0.075243, loss_ce: 0.027732, loss_dice: 0.106917
[00:36:31.728] iteration 10585 : loss : 0.088014, loss_ce: 0.024210, loss_dice: 0.130549
[00:36:32.069] iteration 10586 : loss : 0.171718, loss_ce: 0.032968, loss_dice: 0.264218
[00:36:36.526] iteration 10587 : loss : 0.107613, loss_ce: 0.036918, loss_dice: 0.154743
[00:36:37.095] iteration 10588 : loss : 0.148403, loss_ce: 0.034785, loss_dice: 0.224148
[00:36:37.459] iteration 10589 : loss : 0.164459, loss_ce: 0.044037, loss_dice: 0.244740
[00:36:37.841] iteration 10590 : loss : 0.118830, loss_ce: 0.012750, loss_dice: 0.189550
[00:36:41.976] iteration 10591 : loss : 0.076432, loss_ce: 0.028356, loss_dice: 0.108482
[00:36:42.313] iteration 10592 : loss : 0.056265, loss_ce: 0.023021, loss_dice: 0.078427
[00:36:42.654] iteration 10593 : loss : 0.073207, loss_ce: 0.022102, loss_dice: 0.107278
[00:36:43.005] iteration 10594 : loss : 0.106665, loss_ce: 0.030463, loss_dice: 0.157466
[00:36:46.321] iteration 10595 : loss : 0.111626, loss_ce: 0.043961, loss_dice: 0.156737
[00:36:46.674] iteration 10596 : loss : 0.051877, loss_ce: 0.015503, loss_dice: 0.076127
[00:36:47.023] iteration 10597 : loss : 0.119229, loss_ce: 0.029981, loss_dice: 0.178728
[00:36:47.369] iteration 10598 : loss : 0.127287, loss_ce: 0.028829, loss_dice: 0.192926
[00:36:49.173] iteration 10599 : loss : 0.079485, loss_ce: 0.031625, loss_dice: 0.111391
[00:36:49.509] iteration 10600 : loss : 0.084640, loss_ce: 0.027168, loss_dice: 0.122955
[00:36:49.842] iteration 10601 : loss : 0.115239, loss_ce: 0.054178, loss_dice: 0.155947
[00:36:49.908] iteration 10602 : loss : 0.438735, loss_ce: 0.017124, loss_dice: 0.719810
[00:36:49.943] epoch 114 : avg_loss : 0.100651, avg_ce: 0.029570, avg_dice: 0.148038
[00:36:55.581] iteration 10603 : loss : 0.081219, loss_ce: 0.023507, loss_dice: 0.119694
[00:36:56.045] iteration 10604 : loss : 0.122247, loss_ce: 0.046118, loss_dice: 0.173000
[00:36:56.432] iteration 10605 : loss : 0.132157, loss_ce: 0.023793, loss_dice: 0.204400
[00:36:56.815] iteration 10606 : loss : 0.110241, loss_ce: 0.032902, loss_dice: 0.161800
[00:36:59.943] iteration 10607 : loss : 0.080462, loss_ce: 0.029302, loss_dice: 0.114569
[00:37:00.343] iteration 10608 : loss : 0.098976, loss_ce: 0.033532, loss_dice: 0.142605
[00:37:00.710] iteration 10609 : loss : 0.110724, loss_ce: 0.039422, loss_dice: 0.158259
[00:37:01.058] iteration 10610 : loss : 0.168472, loss_ce: 0.034450, loss_dice: 0.257821
[00:37:06.946] iteration 10611 : loss : 0.048002, loss_ce: 0.016033, loss_dice: 0.069314
[00:37:07.303] iteration 10612 : loss : 0.084664, loss_ce: 0.021567, loss_dice: 0.126728
[00:37:07.738] iteration 10613 : loss : 0.107644, loss_ce: 0.028350, loss_dice: 0.160506
[00:37:08.085] iteration 10614 : loss : 0.141878, loss_ce: 0.038672, loss_dice: 0.210683
[00:37:11.003] iteration 10615 : loss : 0.112921, loss_ce: 0.022582, loss_dice: 0.173147
[00:37:11.359] iteration 10616 : loss : 0.072268, loss_ce: 0.016961, loss_dice: 0.109140
[00:37:11.698] iteration 10617 : loss : 0.120502, loss_ce: 0.028401, loss_dice: 0.181902
[00:37:12.047] iteration 10618 : loss : 0.098580, loss_ce: 0.053683, loss_dice: 0.128512
[00:37:14.033] iteration 10619 : loss : 0.152353, loss_ce: 0.030806, loss_dice: 0.233385
[00:37:14.403] iteration 10620 : loss : 0.084329, loss_ce: 0.022259, loss_dice: 0.125708
[00:37:14.742] iteration 10621 : loss : 0.094764, loss_ce: 0.033750, loss_dice: 0.135441
[00:37:15.078] iteration 10622 : loss : 0.072613, loss_ce: 0.020381, loss_dice: 0.107433
[00:37:17.255] iteration 10623 : loss : 0.081352, loss_ce: 0.042060, loss_dice: 0.107547
[00:37:17.605] iteration 10624 : loss : 0.093850, loss_ce: 0.017231, loss_dice: 0.144929
[00:37:17.943] iteration 10625 : loss : 0.086087, loss_ce: 0.035932, loss_dice: 0.119523
[00:37:18.314] iteration 10626 : loss : 0.105347, loss_ce: 0.042595, loss_dice: 0.147181
[00:37:21.412] iteration 10627 : loss : 0.069818, loss_ce: 0.021186, loss_dice: 0.102239
[00:37:21.786] iteration 10628 : loss : 0.043574, loss_ce: 0.015779, loss_dice: 0.062104
[00:37:22.164] iteration 10629 : loss : 0.147642, loss_ce: 0.022017, loss_dice: 0.231392
[00:37:22.506] iteration 10630 : loss : 0.109926, loss_ce: 0.028699, loss_dice: 0.164078
[00:37:27.576] iteration 10631 : loss : 0.083275, loss_ce: 0.029524, loss_dice: 0.119110
[00:37:27.992] iteration 10632 : loss : 0.068178, loss_ce: 0.022030, loss_dice: 0.098944
[00:37:28.373] iteration 10633 : loss : 0.062246, loss_ce: 0.024806, loss_dice: 0.087206
[00:37:28.721] iteration 10634 : loss : 0.090247, loss_ce: 0.029507, loss_dice: 0.130739
[00:37:33.160] iteration 10635 : loss : 0.053700, loss_ce: 0.021313, loss_dice: 0.075291
[00:37:33.546] iteration 10636 : loss : 0.046944, loss_ce: 0.019435, loss_dice: 0.065283
[00:37:33.891] iteration 10637 : loss : 0.059546, loss_ce: 0.018565, loss_dice: 0.086867
[00:37:34.253] iteration 10638 : loss : 0.048535, loss_ce: 0.012568, loss_dice: 0.072513
[00:37:36.890] iteration 10639 : loss : 0.070413, loss_ce: 0.039814, loss_dice: 0.090813
[00:37:37.270] iteration 10640 : loss : 0.112786, loss_ce: 0.033609, loss_dice: 0.165571
[00:37:37.618] iteration 10641 : loss : 0.116583, loss_ce: 0.021293, loss_dice: 0.180111
[00:37:37.973] iteration 10642 : loss : 0.065188, loss_ce: 0.026582, loss_dice: 0.090925
[00:37:43.227] iteration 10643 : loss : 0.061738, loss_ce: 0.025238, loss_dice: 0.086072
[00:37:43.577] iteration 10644 : loss : 0.119796, loss_ce: 0.024842, loss_dice: 0.183099
[00:37:43.920] iteration 10645 : loss : 0.058896, loss_ce: 0.019184, loss_dice: 0.085371
[00:37:44.289] iteration 10646 : loss : 0.078196, loss_ce: 0.019835, loss_dice: 0.117104
[00:37:48.854] iteration 10647 : loss : 0.100985, loss_ce: 0.028264, loss_dice: 0.149466
[00:37:49.220] iteration 10648 : loss : 0.124578, loss_ce: 0.033331, loss_dice: 0.185409
[00:37:49.576] iteration 10649 : loss : 0.090519, loss_ce: 0.030672, loss_dice: 0.130417
[00:37:49.919] iteration 10650 : loss : 0.142178, loss_ce: 0.038589, loss_dice: 0.211238
[00:37:53.411] iteration 10651 : loss : 0.142957, loss_ce: 0.049283, loss_dice: 0.205407
[00:37:53.770] iteration 10652 : loss : 0.033649, loss_ce: 0.012624, loss_dice: 0.047666
[00:37:54.150] iteration 10653 : loss : 0.093712, loss_ce: 0.019124, loss_dice: 0.143437
[00:37:54.546] iteration 10654 : loss : 0.076307, loss_ce: 0.023930, loss_dice: 0.111226
[00:37:58.448] iteration 10655 : loss : 0.138084, loss_ce: 0.024324, loss_dice: 0.213924
[00:37:58.795] iteration 10656 : loss : 0.062914, loss_ce: 0.011831, loss_dice: 0.096969
[00:37:59.147] iteration 10657 : loss : 0.092922, loss_ce: 0.030999, loss_dice: 0.134204
[00:37:59.539] iteration 10658 : loss : 0.082516, loss_ce: 0.017320, loss_dice: 0.125980
[00:38:01.656] iteration 10659 : loss : 0.071478, loss_ce: 0.017916, loss_dice: 0.107186
[00:38:02.212] iteration 10660 : loss : 0.152909, loss_ce: 0.037732, loss_dice: 0.229694
[00:38:02.561] iteration 10661 : loss : 0.116560, loss_ce: 0.033115, loss_dice: 0.172190
[00:38:02.904] iteration 10662 : loss : 0.073748, loss_ce: 0.027000, loss_dice: 0.104914
[00:38:05.445] iteration 10663 : loss : 0.068762, loss_ce: 0.025217, loss_dice: 0.097791
[00:38:06.349] iteration 10664 : loss : 0.060829, loss_ce: 0.012486, loss_dice: 0.093057
[00:38:06.688] iteration 10665 : loss : 0.047079, loss_ce: 0.014082, loss_dice: 0.069077
[00:38:07.025] iteration 10666 : loss : 0.044435, loss_ce: 0.015194, loss_dice: 0.063929
[00:38:08.438] iteration 10667 : loss : 0.084321, loss_ce: 0.030364, loss_dice: 0.120292
[00:38:09.008] iteration 10668 : loss : 0.127103, loss_ce: 0.017869, loss_dice: 0.199926
[00:38:09.371] iteration 10669 : loss : 0.049128, loss_ce: 0.015681, loss_dice: 0.071426
[00:38:09.734] iteration 10670 : loss : 0.106380, loss_ce: 0.021104, loss_dice: 0.163230
[00:38:14.116] iteration 10671 : loss : 0.082007, loss_ce: 0.032563, loss_dice: 0.114970
[00:38:14.460] iteration 10672 : loss : 0.103837, loss_ce: 0.014454, loss_dice: 0.163427
[00:38:14.794] iteration 10673 : loss : 0.070309, loss_ce: 0.028367, loss_dice: 0.098271
[00:38:15.130] iteration 10674 : loss : 0.159508, loss_ce: 0.039682, loss_dice: 0.239392
[00:38:16.976] iteration 10675 : loss : 0.057643, loss_ce: 0.013897, loss_dice: 0.086806
[00:38:17.313] iteration 10676 : loss : 0.118058, loss_ce: 0.042975, loss_dice: 0.168114
[00:38:17.658] iteration 10677 : loss : 0.160196, loss_ce: 0.032644, loss_dice: 0.245230
[00:38:18.000] iteration 10678 : loss : 0.048743, loss_ce: 0.018820, loss_dice: 0.068692
[00:38:21.632] iteration 10679 : loss : 0.100199, loss_ce: 0.024326, loss_dice: 0.150781
[00:38:21.973] iteration 10680 : loss : 0.079789, loss_ce: 0.017844, loss_dice: 0.121085
[00:38:22.320] iteration 10681 : loss : 0.078879, loss_ce: 0.027203, loss_dice: 0.113330
[00:38:22.690] iteration 10682 : loss : 0.110865, loss_ce: 0.059763, loss_dice: 0.144932
[00:38:26.684] iteration 10683 : loss : 0.059015, loss_ce: 0.022561, loss_dice: 0.083317
[00:38:27.019] iteration 10684 : loss : 0.117503, loss_ce: 0.038673, loss_dice: 0.170056
[00:38:27.359] iteration 10685 : loss : 0.062678, loss_ce: 0.028144, loss_dice: 0.085702
[00:38:27.706] iteration 10686 : loss : 0.087463, loss_ce: 0.033834, loss_dice: 0.123216
[00:38:31.143] iteration 10687 : loss : 0.083663, loss_ce: 0.030629, loss_dice: 0.119020
[00:38:32.652] iteration 10688 : loss : 0.153478, loss_ce: 0.073708, loss_dice: 0.206658
[00:38:33.014] iteration 10689 : loss : 0.078714, loss_ce: 0.038386, loss_dice: 0.105599
[00:38:33.371] iteration 10690 : loss : 0.104158, loss_ce: 0.031344, loss_dice: 0.152702
[00:38:35.504] iteration 10691 : loss : 0.076417, loss_ce: 0.031681, loss_dice: 0.106241
[00:38:35.975] iteration 10692 : loss : 0.113339, loss_ce: 0.056796, loss_dice: 0.151034
[00:38:36.308] iteration 10693 : loss : 0.072936, loss_ce: 0.019920, loss_dice: 0.108279
[00:38:36.641] iteration 10694 : loss : 0.135690, loss_ce: 0.059865, loss_dice: 0.186241
[00:38:36.706] iteration 10695 : loss : 0.243652, loss_ce: 0.035813, loss_dice: 0.382211
[00:38:36.739] epoch 115 : avg_loss : 0.094319, avg_ce: 0.028517, avg_dice: 0.138187
[00:38:41.914] iteration 10696 : loss : 0.067424, loss_ce: 0.015261, loss_dice: 0.102200
[00:38:42.259] iteration 10697 : loss : 0.118043, loss_ce: 0.034851, loss_dice: 0.173505
[00:38:42.615] iteration 10698 : loss : 0.115138, loss_ce: 0.030702, loss_dice: 0.171429
[00:38:42.971] iteration 10699 : loss : 0.137623, loss_ce: 0.045378, loss_dice: 0.199119
[00:38:47.680] iteration 10700 : loss : 0.080874, loss_ce: 0.019936, loss_dice: 0.121499
[00:38:48.058] iteration 10701 : loss : 0.123328, loss_ce: 0.023944, loss_dice: 0.189584
[00:38:48.446] iteration 10702 : loss : 0.147446, loss_ce: 0.028842, loss_dice: 0.226516
[00:38:48.815] iteration 10703 : loss : 0.090643, loss_ce: 0.031046, loss_dice: 0.130375
[00:38:55.537] iteration 10704 : loss : 0.126736, loss_ce: 0.046456, loss_dice: 0.180255
[00:38:55.930] iteration 10705 : loss : 0.089609, loss_ce: 0.025475, loss_dice: 0.132365
[00:38:56.350] iteration 10706 : loss : 0.189945, loss_ce: 0.041543, loss_dice: 0.288880
[00:38:56.748] iteration 10707 : loss : 0.110675, loss_ce: 0.027257, loss_dice: 0.166288
[00:38:59.004] iteration 10708 : loss : 0.150414, loss_ce: 0.043837, loss_dice: 0.221466
[00:38:59.380] iteration 10709 : loss : 0.117408, loss_ce: 0.021346, loss_dice: 0.181449
[00:38:59.721] iteration 10710 : loss : 0.096591, loss_ce: 0.029134, loss_dice: 0.141563
[00:39:00.061] iteration 10711 : loss : 0.138234, loss_ce: 0.055685, loss_dice: 0.193266
[00:39:02.196] iteration 10712 : loss : 0.195382, loss_ce: 0.073765, loss_dice: 0.276460
[00:39:02.550] iteration 10713 : loss : 0.153747, loss_ce: 0.062625, loss_dice: 0.214495
[00:39:02.899] iteration 10714 : loss : 0.118483, loss_ce: 0.034579, loss_dice: 0.174420
[00:39:03.254] iteration 10715 : loss : 0.146662, loss_ce: 0.047604, loss_dice: 0.212701
[00:39:05.749] iteration 10716 : loss : 0.080672, loss_ce: 0.025083, loss_dice: 0.117731
[00:39:06.093] iteration 10717 : loss : 0.081370, loss_ce: 0.024005, loss_dice: 0.119614
[00:39:06.429] iteration 10718 : loss : 0.124305, loss_ce: 0.046153, loss_dice: 0.176407
[00:39:06.762] iteration 10719 : loss : 0.088387, loss_ce: 0.035101, loss_dice: 0.123910
[00:39:09.871] iteration 10720 : loss : 0.072482, loss_ce: 0.025769, loss_dice: 0.103624
[00:39:10.242] iteration 10721 : loss : 0.065034, loss_ce: 0.017355, loss_dice: 0.096821
[00:39:10.582] iteration 10722 : loss : 0.081246, loss_ce: 0.016597, loss_dice: 0.124346
[00:39:11.000] iteration 10723 : loss : 0.055618, loss_ce: 0.022596, loss_dice: 0.077632
[00:39:15.093] iteration 10724 : loss : 0.056129, loss_ce: 0.021630, loss_dice: 0.079127
[00:39:15.455] iteration 10725 : loss : 0.081578, loss_ce: 0.037304, loss_dice: 0.111093
[00:39:15.818] iteration 10726 : loss : 0.119124, loss_ce: 0.022870, loss_dice: 0.183294
[00:39:16.157] iteration 10727 : loss : 0.082812, loss_ce: 0.022661, loss_dice: 0.122912
[00:39:20.654] iteration 10728 : loss : 0.033529, loss_ce: 0.017240, loss_dice: 0.044388
[00:39:21.034] iteration 10729 : loss : 0.056366, loss_ce: 0.014294, loss_dice: 0.084414
[00:39:21.397] iteration 10730 : loss : 0.050070, loss_ce: 0.019575, loss_dice: 0.070400
[00:39:21.738] iteration 10731 : loss : 0.120753, loss_ce: 0.026955, loss_dice: 0.183286
[00:39:24.732] iteration 10732 : loss : 0.084585, loss_ce: 0.023081, loss_dice: 0.125589
[00:39:25.082] iteration 10733 : loss : 0.093416, loss_ce: 0.034584, loss_dice: 0.132637
[00:39:25.439] iteration 10734 : loss : 0.069262, loss_ce: 0.034057, loss_dice: 0.092731
[00:39:25.799] iteration 10735 : loss : 0.066317, loss_ce: 0.025623, loss_dice: 0.093447
[00:39:30.847] iteration 10736 : loss : 0.060392, loss_ce: 0.020254, loss_dice: 0.087150
[00:39:31.202] iteration 10737 : loss : 0.043613, loss_ce: 0.012610, loss_dice: 0.064282
[00:39:31.610] iteration 10738 : loss : 0.074604, loss_ce: 0.013913, loss_dice: 0.115064
[00:39:32.008] iteration 10739 : loss : 0.069713, loss_ce: 0.021150, loss_dice: 0.102089
